Account: Account name,Campaign: Campaign name,Campaign: Campaign Id,Report: Date,Cost: Amount spend,Performance: Clicks,Cost: CPC,Clicks: CTR,Performance: Impressions,Conversions: All conversions,Conversions: Conversions,Cost: Cost per conversion,Campaign: Campaign status,Campaign: Start date,Campaign: End date,Campaign: Advertising channel type,Campaign: Tracking URL template,Campaign: Budget amount
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-02-10,129.040967,68,1.89766128,0.08143713,835,11.642474,8.642474,14.93102172,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-01-28,102.735662,38,2.70357005,0.07129456,533,1,1,102.735662,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-01-29,97.477606,67,1.45488964,0.09626437,696,4,1,97.477606,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-01-30,113.832749,69,1.64974999,0.09663866,714,5.478802,3.478802,32.72182464,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-01-31,0,0,,0,2,0,0,,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-02-04,302.51288,101,2.99517703,0.06408629,1576,2.270542,2.270542,133.2337741,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-02-05,306.973753,111,2.76552931,0.05736434,1935,3.039091,2.039091,150.5444107,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-02-06,393.68901,118,3.33634754,0.07283951,1620,4,4,98.4222525,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-02-07,306.986697,137,2.24077881,0.06333796,2163,1,1,306.986697,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-02-08,292.197502,87,3.35859198,0.07823741,1112,2.96678,2.96678,98.48977747,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-02-09,268.896272,80,3.3612034,0.06650042,1203,1,1,268.896272,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-02-10,317.867907,140,2.27048505,0.08240141,1699,0.5,0.5,635.735814,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-01-31,0,0,,0,2,0,0,,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-02-04,81.92,27,3.03407407,0.04936015,547,0,0,,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-02-07,484.820534,143,3.39035338,0.05960817,2399,3,2,242.410267,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-02-08,494.014608,180,2.7445256,0.06899195,2609,8.308749,8.308749,59.45715871,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-02-09,500.740385,166,3.01650834,0.06154987,2697,6.036259,5.036259,99.4270519,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-02-10,502.89049,189,2.66079624,0.07041729,2684,7.255122,6.255122,80.39659179,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-02-11,134.467461,81,1.66009211,0.2361516,343,9.570195,5.570195,24.14053027,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-02-12,96.97254,78,1.24323769,0.30588235,255,11.297881,7.297881,13.28776668,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-02-13,106.625661,88,1.21165524,0.35059761,251,11.697294,8.697294,12.25963627,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-02-14,81.954893,40,2.04887233,0.18604651,215,5.581472,4.581472,17.88833218,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-02-15,96.993299,46,2.10854998,0.25274725,182,6.271864,5.271864,18.39829309,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-02-16,86.672807,68,1.2746001,0.31775701,214,5.017642,4.017642,21.5730538,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-02-17,119.337506,97,1.23028357,0.32225914,301,16.426638,11.426638,10.4437986,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-02-18,113.414553,84,1.35017325,0.41176471,204,9.343513,8.343513,13.59314152,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-02-19,101.541237,96,1.05772122,0.41201717,233,20.128031,15.128031,6.71212513,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-02-20,89.325814,55,1.62410571,0.20676692,266,8.843279,6.843279,13.05307207,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-02-21,76.633901,53,1.44592266,0.28494624,186,2.571809,2.571809,29.79766421,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-02-22,104.079231,59,1.76405476,0.19344262,305,8.264814,8.264814,12.59305182,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-02-23,124.193751,75,1.65591668,0.25337838,296,9.569725,7.569725,16.40663974,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-02-24,115.427483,82,1.40765223,0.328,250,19.111379,11.111379,10.38822301,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-02-11,102.268212,79,1.29453433,0.07308048,1081,9.420105,5.420105,18.86830827,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-02-12,98.446834,77,1.27853031,0.08779932,877,7.958313,5.958313,16.52260195,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-02-13,91.203389,89,1.02475718,0.08708415,1022,6.778359,5.778359,15.78361417,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-02-14,105.04687,91,1.15436121,0.08318099,1094,7.518767,5.518767,19.0344818,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-02-16,102.906954,79,1.30261967,0.06851691,1153,10.964779,7.964779,12.92025228,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-02-17,92.848177,89,1.04323794,0.06636838,1341,16.256325,9.256325,10.03078187,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-02-15,82.233287,74,1.11126064,0.08554913,865,7.957453,7.957453,10.33412161,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-02-18,104.526436,81,1.29044983,0.06192661,1308,8.300306,8.300306,12.59308223,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-02-19,123.199014,75,1.64265352,0.07425743,1010,10.382518,5.382518,22.88873237,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-02-20,87.379027,70,1.24827181,0.07683864,911,6.970828,2.970828,29.41234801,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-02-21,101.878627,88,1.15771167,0.08560311,1028,11.386512,10.386512,9.80874301,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-02-22,83.749895,65,1.28845992,0.07540603,862,4.494559,4.494559,18.63361789,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-02-23,110.584046,62,1.78361365,0.06717226,923,6.302975,5.302975,20.853209,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-02-11,290.339082,159,1.82603196,0.07725948,2058,4.9891,3.9891,72.78310446,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-02-12,310.302791,148,2.09664048,0.07578085,1953,5.5,2.5,124.1211164,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-02-13,291.43536,138,2.11185043,0.07098765,1944,6.481654,5.481654,53.16558834,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-02-14,331.55842,141,2.35147816,0.08294118,1700,5,3,110.5194733,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-02-15,316.241698,123,2.57107072,0.06886898,1786,2.360169,2.360169,133.9911244,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-02-16,258.308951,130,1.98699193,0.0797057,1631,2,2,129.1544755,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-02-17,104.186437,48,2.17055077,0.0950495,505,1,1,104.186437,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-02-18,102.937384,57,1.80591902,0.06277533,908,2.90412,2.90412,35.44529289,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-02-19,105.185408,80,1.3148176,0.06855184,1167,1.256888,1.256888,83.68717658,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-02-20,115.554865,71,1.62753331,0.08798017,807,6,5,23.110973,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-02-21,96.296232,55,1.75084058,0.07724719,712,1.02792,0.02792,3449.005444,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-02-22,90.467064,50,1.80934128,0.08865248,564,6.906139,6.906139,13.09951393,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-02-23,107.181598,44,2.43594541,0.09185804,479,1.006705,1.006705,106.4677319,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-02-24,103.40164,60,1.72336067,0.08708273,689,1.022416,1.022416,101.1346067,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-02-11,402.649759,115,3.50130225,0.07941989,1448,6.188881,6.188881,65.06018762,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-02-24,104.369145,71,1.46998796,0.07968575,891,12.77849,6.77849,15.39710835,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-02-12,413.721819,137,3.01986729,0.07887162,1737,1.563819,1.563819,264.5586343,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-02-13,540.179441,150,3.60119627,0.06616674,2267,4.96678,4.96678,108.7584795,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-02-14,667.454443,181,3.68759361,0.06887367,2628,2,2,333.7272215,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-02-15,634.953365,165,3.84820221,0.06346154,2600,3.040767,3.040767,208.8135543,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-02-16,462.127367,128,3.61037005,0.06054872,2114,5.299814,5.299814,87.19690295,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-02-17,302.446291,98,3.08618664,0.07127273,1375,11.96804,11.96804,25.27116311,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-02-18,297.603416,90,3.30670462,0.07389163,1218,13.688968,13.688968,21.74038364,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-02-19,326.699235,99,3.29999227,0.07184325,1378,9.90306,8.90306,36.69516267,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-02-20,227.619074,81,2.81011202,0.05120101,1582,4.017262,3.017262,75.43894895,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-02-21,368.620208,118,3.12390007,0.07492063,1575,2,1,368.620208,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-02-22,333.922418,104,3.21079248,0.06744488,1542,2.027549,2.027549,164.6926501,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-02-23,290.46827,81,3.58602802,0.07330317,1105,3,3,96.82275667,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-02-24,303.067683,104,2.91411234,0.08448416,1231,0,0,,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-02-25,109.159989,106,1.02981122,0.35810811,296,12.421786,11.421786,9.55717337,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-02-26,108.138888,75,1.44185184,0.28735632,261,12.54831,8.54831,12.65032363,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-02-27,63.718162,32,1.99119256,0.17582418,182,3.021023,2.021023,31.52767781,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-02-28,60.421693,53,1.14003194,0.2746114,193,3.000812,1.000812,60.37267039,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-01,106.259284,49,2.16855682,0.22072072,222,4.004178,4.004178,26.537103,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
